Image,Title,Author,Format,Rating,Price,OldPrice,ISBN,Category
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6314/9781631407284.jpg,The Beauty Of Horror,Alan Robert,Paperback,4.5,17.25,25.0,1631407284,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5683/9781568365398.jpg,Kodokan Judo: The Essential Guide To Judo By Its Founder Jigoro Kano,Jigoro Kano,Paperback,4.5,24.04,26.3,1568365398,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447201656.jpg,Acqua Alta,Donna Leon,Paperback,4.0,8.26,11.4,1447201656,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409156598.jpg,A Life in Parts,Bryan Cranston,Paperback,4.0,8.18,11.5,1409156598,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5742/9781574216981.jpg,Yoga for Your Brain,Sandy Bartholomew,Paperback,4.0,10.58,13.9,1574216981,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9747/9781974708383.jpg,"The Promised Neverland, Vol. 11",KAIU SHIRAI,Paperback,4.5,6.49,8.8,1974708383,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8048/9780804838160.jpg,Tuttle Learning Chinese Characters: Volume 1,Alison Matthews,Paperback,4.0,19.29,29.9,0804838160,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421550794.jpg,"Neon Genesis Evangelion 3-in-1 Edition, Vol. 1",Yoshiyuki Sadamoto,Paperback,4.5,13.6,16.0,1421550794,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7417/9781741750973.jpg,Birth Skills,Juju Sundin,Paperback,4.0,26.59,30.4,1741750973,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408839997.jpg,The Silk Roads,Peter Frankopan,Paperback,4.5,11.99,13.9,1408839997,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141192444.jpg,The Odyssey,Homer,Hardback,4.0,15.32,18.0,0141192444,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4512/9780451209320.jpg,The Marching Season,Daniel Silva,Paperback,4.0,10.04,10.3,0451209320,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0609/9780060989156.jpg,The Dirt : Confessions of the Most Notorious Rock Band,Neil Strauss,Paperback,4.0,12.98,20.1,0060989156,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4415/9780441569595.jpg,Neuromancer,William Gibson,Paperback,4.0,7.66,9.3,0441569595,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9105/9781910552155.jpg,The Menagerie,Richard Merritt,Paperback,4.5,11.37,12.4,1910552155,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8466/9781846688218.jpg,In the Morning I'll be Gone,Adrian McKinty,Paperback,4.5,8.58,11.5,1846688218,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3163/9780316353298.jpg,Blue Highways,William Least Heat-Moon,Paperback,4.0,13.82,14.49,0316353298,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6077/9781607749721.jpg,Spark Joy,Marie Kondo,Hardback,4.0,16.13,18.0,1607749721,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473680517.jpg,The Skin Nerd,Jennifer Rock,Hardback,4.0,19.51,21.5,1473680517,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451699371.jpg,Lessons From Madame Chic,Jennifer L. Scott,Hardback,3.5,13.58,20.1,1451699371,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409183761.jpg,Listening to the Animals: Becoming The Supervet,Noel Fitzpatrick,Paperback,4.5,7.44,10.3,1409183761,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5652/9781565238428.jpg,Complete Starter Guide to Whittling,Woodcarving Illustrated,Paperback,4.0,10.16,11.4,1565238428,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241974063.jpg,Lying in Wait,Liz Nugent,Paperback,4.0,8.31,9.5,0241974063,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3303/9780330328210.jpg,Complete Prose,Woody Allen,Paperback,4.0,10.12,12.4,0330328210,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486277868.jpg,The Awakening,Kate Chopin,Paperback,3.5,3.42,3.61,0486277868,Society-Social-Sciences
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141036823.jpg,Nature,Ralph Waldo Emerson,Paperback,4.0,5.18,6.7,0141036823,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140449297.jpg,Medea and Other Plays,Euripides,Paperback,4.0,8.7,11.4,0140449297,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5938/9781593853723.jpg,Schema Therapy,Jeffrey E. Young,Paperback,4.5,34.25,47.3,1593853723,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8478/9780847858323.jpg,Wild Encounters,David Yarrow,Hardback,4.5,66.8,67.9,0847858323,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552173148.jpg,The Couple Next Door,Shari Lapena,Paperback,4.0,9.32,11.4,0552173148,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4000/9781400083039.jpg,Love Is a Mix Tape,Rob Sheffield,Paperback,4.0,11.59,15.0,1400083039,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509858637.jpg,This is Going to Hurt,Adam Kay,Paperback,4.5,7.6,11.4,1509858637,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4721/9781472140654.jpg,At Home with Dyslexia,Sascha Roos,Paperback,5.0,12.72,17.0,1472140654,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4465/9780446552431.jpg,Chelsea Chelsea Bang Bang,Chelsea Handler,Paperback,4.0,13.97,16.0,0446552431,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8245/9780824525439.jpg,The Naked Now,Richard Rohr,Paperback,4.5,12.41,24.0,0824525439,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7382/9780738220086.jpg,"How Children Learn, 50th anniversary edition",John Holt,Paperback,4.0,14.64,16.0,0738220086,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4410/9780441020003.jpg,River Marked,Patricia Briggs,Paperback,4.5,7.22,8.3,0441020003,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8619/9781861976574.jpg,Better,Atul Gawande,Paperback,4.0,8.99,12.9,1861976574,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444727715.jpg,The Healing Code,Alex Loyd,Paperback,3.5,18.05,21.1,1444727715,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3163/9780316385213.jpg,"No Game No Life, Vol. 4 (light novel)",Yuu Kamiya,Paperback,4.5,10.88,13.9,0316385213,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091940560.jpg,One Man and His Bike,Mike Carter,Paperback,4.5,10.94,12.9,0091940560,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7495/9780749577360.jpg,Bikers' Britain - The Tours,Simon Weir,Spiral bound,4.0,11.23,16.0,0749577360,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5235/9781523505500.jpg,Strong Is the New Pretty: A Guided Journal Just for Girls,Kate T. Parker,Paperback,5.0,10.14,11.95,1523505500,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7837/9781783705481.jpg,Harry Potter Colouring Book,J. K. Rowling,Paperback,4.5,9.52,12.4,1783705481,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7433/9781743367568.jpg,The Bee Friendly Garden,Doug Purdie,Paperback,4.5,24.43,24.85,1743367568,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449427702.jpg,Why Grizzly Bears Should Wear Underpants,The Oatmeal,Paperback,4.0,12.2,16.0,1449427702,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6099/9781609949815.jpg,Humble Inquiry; The Gentle Art of Asking Instead of Telling,Edgar H. Schein,Paperback,4.0,10.78,17.0,1609949815,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6165/9781616551346.jpg,Lone Wolf And Cub Omnibus Volume 1,Kazuo Koike,Paperback,4.5,14.45,21.1,1616551346,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143124832.jpg,It,Alexa Chung,Hardback,3.5,22.63,31.4,0143124832,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3250/9780325074559.jpg,Literacy Lessons Designed for Individuals,Marie Clay,Paperback,5.0,30.61,34.5,0325074559,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1987/9780198719045.jpg,Climate Change: A Very Short Introduction,Mark A. Maslin,Paperback,4.0,7.7,11.4,0198719045,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8431/9781843108528.jpg,The Verbal Behavior Approach,Mary Barbera,Paperback,4.0,16.44,18.0,1843108528,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0718/9780071828383.jpg,Schaum's Outline of French Vocabulary,Mary E. Coffman Crocker,Paperback,4.5,18.11,21.1,0071828383,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9373/9780937381830.jpg,Radical Brewing,Randy Mosher,Paperback,4.5,17.89,20.1,0937381830,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2500/9781250064912.jpg,A Swing,David Leadbetter,Hardback,3.5,20.52,24.0,1250064912,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0625/9780062503732.jpg,The Way of the Shaman,Michael Harner,Paperback,4.0,13.62,17.95,0062503732,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8528/9781852847227.jpg,The Danube Cycleway Volume 1,Mike Wells,Paperback,4.0,14.43,18.0,1852847227,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4625/9781462510078.jpg,"Your Defiant Child, Second Edition",Russell A. Barkley,Paperback,4.0,11.69,16.0,1462510078,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1018/9781101875322.jpg,Designing Your Life,Bill Burnett,Hardback,4.0,20.57,26.3,1101875322,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509829477.jpg,The Artist's Way,Julia Cameron,Paperback,4.0,12.61,21.1,1509829477,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4722/9781472228420.jpg,The Ocean at the End of the Lane,Neil Gaiman,Paperback,4.0,7.86,11.4,1472228420,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3853/9780385348119.jpg,Fluent Forever,Gabriel Wyner,Paperback,4.0,12.27,17.0,0385348119,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5993/9781599325743.jpg,F.U. Money,Dan Lok,Paperback,4.0,13.91,16.0,1599325743,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8578/9781857886849.jpg,The 80/20 Principle,Richard Koch,Paperback,4.0,11.82,19.1,1857886849,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8362/9780836220858.jpg,The Far Side Gallery: 2,Gary Larson,Paperback,4.5,15.35,17.0,0836220858,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141980171.jpg,The Sartorialist: X (The Sartorialist Volume 3),Scott Schuman,Paperback,4.0,22.71,26.3,0141980171,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476725314.jpg,The Marriage Trap,Jennifer Probst,Paperback,4.0,7.47,8.3,1476725314,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3125/9780312583774.jpg,The Elements of F*cking Style,Chris Baker,Paperback,4.0,10.0,12.9,0312583774,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5063/9781506362946.jpg,"Visible Learning for Mathematics, Grades K-12",John A. Hattie,Paperback,4.0,25.77,33.5,1506362946,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1074/9781107401013.jpg,Dr Podcast Scripts for the Primary FRCA,Rebecca A. Leslie,Paperback,4.5,52.46,54.84,1107401013,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451607949.jpg,The Woman Who Changed Her Brain,Barbara Arrowsmith-Young,Paperback,4.0,13.73,13.99,1451607949,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3757/9780375709227.jpg,A General Theory Of Love,Thomas Lewis,Paperback,4.0,13.46,21.1,0375709227,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241258767.jpg,The Art of Statistics,David Spiegelhalter,Paperback,4.5,10.09,11.28,0241258767,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476777412.jpg,The Bad-Ass Librarians of Timbuktu,Joshua Hammer,Paperback,3.5,9.5,12.9,1476777412,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5946/9781594631870.jpg,The Meaning of Marriage,Timothy Keller,Paperback,4.5,11.95,18.0,1594631870,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4338/9781433805608.jpg,Concise Rules of APA Style,American Psychological Association,Spiral bound,4.0,24.57,34.5,1433805608,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5750/9780575094185.jpg,Do Androids Dream Of Electric Sheep?,Philip K. Dick,Paperback,4.0,4.76,11.4,0575094185,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751537512.jpg,Have A Little Faith,Mitch Albom,Paperback,4.0,5.97,11.4,0751537512,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5527/9780552773812.jpg,I Feel Bad About My Neck,Nora Ephron,Paperback,3.5,9.47,11.4,0552773812,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447286325.jpg,Talk Like TED,Carmine Gallo,Paperback,4.0,10.66,11.5,1447286325,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751542936.jpg,Starman,Paul Trynka,Paperback,4.0,6.75,15.0,0751542936,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9375/9781937538514.jpg,The Essence of Photography,Bruce Barnbaum,Paperback,4.5,26.55,32.0,1937538514,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4515/9780451531056.jpg,The Complete Poetry Of Edgar Allan Poe,Edgar Allan Poe,Paperback,4.5,3.98,5.0,0451531056,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5824/9781582408255.jpg,The Walking Dead Book 3,Robert Kirkman,Hardback,4.5,22.16,39.6,1582408255,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9051/9781905177400.jpg,The Womanly Art of Breastfeeding,La Leche League International,Paperback,4.0,17.66,18.0,1905177400,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447263227.jpg,Fangirl,Rainbow Rowell,Paperback,4.0,8.03,9.8,1447263227,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3455/9780345500762.jpg,Fire and Ice,Julie Garwood,Paperback,4.0,8.18,8.3,0345500762,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141182537.jpg,Lolita,Vladimir Nabokov,Paperback,4.0,8.96,10.3,0141182537,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7802/9781780224824.jpg,Dorothea's War,Dorothea Crewdson,Paperback,4.0,9.01,12.4,1780224824,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143123231.jpg,The Silent Wife,A S a Harrison,Paperback,3.5,9.9,11.4,0143123231,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0620/9780062025708.jpg,Ami Ami Dogs,Mitsuki Hoshi,Paperback,4.5,10.21,10.49,0062025708,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/5274/9783527406012.jpg,Introduction to Elementary Particles,David Griffiths,Paperback,4.0,65.73,73.5,3527406012,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6121/9781612124254.jpg,Fermented Vegetables,Kristen Shockey,Paperback,4.5,18.33,21.95,1612124254,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4463/9781446306253.jpg,Making Luna Lapin,Sarah Peel,Paperback,5.0,15.64,20.1,1446306253,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465094257.jpg,Lost in Math,Sabine Hossenfelder,Hardback,4.0,18.85,30.4,0465094257,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5617/9781561708772.jpg,The Four Agreements Cards,Don Jose Ruiz,Cards,0.0,11.55,19.5,1561708772,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241962350.jpg,Berlin Noir,Philip Kerr,Paperback,4.0,18.33,21.1,0241962350,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8306/9780830628681.jpg,Planking Techniques for Model Ship Builders,Donald Dressel,Paperback,4.0,16.67,20.1,0830628681,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8129/9780812983357.jpg,Fresh Off The Boat,Eddie Huang,Paperback,3.5,11.51,16.0,0812983357,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6183/9781618370884.jpg,Veranda The Art of Outdoor Living,Lisa Newsom,Hardback,4.0,54.74,60.0,1618370884,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6469/9780646987279.jpg,How I Became The Fittest Woman On Earth,Tia-Clair Toomey,Paperback,4.0,24.04,24.95,0646987279,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7812/9781781257029.jpg,Ego is the Enemy,Ryan Holiday,Paperback,4.0,9.04,12.4,1781257029,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5532/9780553263817.jpg,Minds Of Billy Milligan,Daniel Keyes,Paperback,4.5,8.73,9.3,0553263817,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241317594.jpg,RHS Practical House Plant Book,Christopher Young,Hardback,4.0,18.54,19.1,0241317594,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4251/9780425101339.jpg,The Tracker,Tom Brown,Paperback,4.0,7.06,8.3,0425101339,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099532958.jpg,Hannibal Rising,Thomas Harris,Paperback,3.5,9.97,11.4,0099532958,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5833/9781583333785.jpg,Play,Stuart Brown,Paperback,4.0,13.99,18.0,1583333785,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5796/9781579656935.jpg,Remodelista: The Art of Order,Julie Carlson,Hardback,3.5,18.93,21.95,1579656935,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7850/9781785040481.jpg,Spark Joy,Marie Kondo,Hardback,4.0,15.53,19.1,1785040481,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471135651.jpg,Walking the Nile,LEVISON WOOD,Paperback,4.0,9.88,11.4,1471135651,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141046341.jpg,A Tiny Bit Marvellous,Dawn French,Paperback,3.0,9.4,11.4,0141046341,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7232/9780723272786.jpg,The Enormous Turnip: Read it yourself with Ladybird,Ladybird,Paperback,3.5,5.15,6.2,0723272786,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5930/9780593070109.jpg,"Creativity, Inc.",Ed Catmull,Paperback,4.0,17.33,18.0,0593070109,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8473/9781847399311.jpg,Bro on the Go,Barney Stinson,Paperback,3.5,5.46,7.0,1847399311,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007447848.jpg,A Storm of Swords: Part 1 Steel and Snow (Reissue),George R. R. Martin,Paperback,4.5,11.64,12.9,0007447848,Science-Fiction-Fantasy-Horror
